time of sampling,date of sampling,MN's MAC Address,Temperature and Soil Moisture Readings
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.96237285322  moisture: 346'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 352'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:07:05,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 25.33988973528  moisture: 399'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
18:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.93609604622  moisture: 379'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:01:05,7/4/2021,B8:27:EB:55:04:6A,b'temp: 23.88328659648  moisture: 343'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:05:05,7/4/2021,B8:27:EB:44:04:B1,b'temp: 23.64804198522  moisture: 345'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:36:C6:86,b'temp: 24.86140491204  moisture: 348'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:07:04,7/4/2021,B8:27:EB:3E:4F:56,b'temp: 24.59977787016  moisture: 397'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
21:10:04,7/4/2021,B8:27:EB:69:74:52,b'temp: 25.62373356084  moisture: 380'
